sum_iterative_nif (Run Time Measurements),sum_iterative_nif (Memory Usage Measurements),sum_port (Run Time Measurements),sum_port (Memory Usage Measurements),sum_recursive2 (Run Time Measurements),sum_recursive2 (Memory Usage Measurements),sum_recursive (Run Time Measurements),sum_recursive (Memory Usage Measurements),sum_iterative (Run Time Measurements),sum_iterative (Memory Usage Measurements)
2891854,,5797163,,4679206,,,,,
2840939,,5668021,,4675159,,,,,
2844094,,5697526,,4676000,,,,,
2838925,,5794458,,4675810,,,,,
2873910,,5614530,,4681671,,,,,
2879751,,5689391,,4678255,,,,,
2883157,,5741529,,4675008,,,,,
2872889,,5507670,,4675690,,,,,
2829126,,5695943,,4679767,,,,,
2840347,,5650408,,4673966,,,,,
2905069,,6094630,,4676321,,,,,
2951796,,5460612,,4680689,,,,,
2882486,,5601305,,4676060,,,,,
2884560,,5634197,,4674868,,,,,
2869261,,5548607,,4685068,,,,,
2830068,,5531243,,4686961,,,,,
2923313,,5774150,,4674077,,,,,
2939383,,5659395,,4689495,,,,,
2897685,,5772026,,4696608,,,,,
2877787,,5714408,,4705816,,,,,
2845266,,5703006,,4774114,,,,,
2893186,,5497651,,4708691,,,,,
2910098,,5632484,,4717758,,,,,
2969600,,5785170,,4706156,,,,,
2999576,,5572492,,4707119,,,,,
2960803,,5559046,,4716186,,,,,
2929845,,5515264,,4714443,,,,,
2916740,,5648654,,4707790,,,,,
2996931,,5712564,,4711728,,,,,
3005657,,5472524,,4711436,,,,,
2908986,,6027495,,4707860,,,,,
2851348,,5542015,,4712608,,,,,
2858461,,5565679,,4711216,,,,,
2928222,,5530814,,4710184,,,,,
2945174,,5510816,,6206080,,,,,
2904327,,5886209,,4712719,,,,,
2896653,,5333643,,4738728,,,,,
2832322,,5683440,,4817315,,,,,
2861757,,5611385,,4807166,,,,,
2894769,,5588912,,4830540,,,,,
2868209,,5706021,,4807337,,,,,
2830909,,5494966,,4806926,,,,,
2834586,,5715229,,4813017,,,,,
2832312,,5892982,,4806915,,,,,
2870724,,5534130,,4805663,,,,,
2926660,,5942294,,4875815,,,,,
2895390,,5484778,,4814951,,,,,
2871456,,5746959,,4810773,,,,,
2829126,,5576609,,4806295,,,,,
2834667,,5575537,,4807446,,,,,
2973938,,5928720,,4825901,,,,,
2943370,,5442979,,4806925,,,,,
2877958,,5545350,,4808830,,,,,
2846138,,5743201,,4812346,,,,,
2830498,,5438119,,4806565,,,,,
2833284,,5640960,,4806965,,,,,
3098321,,5996797,,4809681,,,,,
2879691,,5477253,,4813688,,,,,
2877136,,5569276,,4810693,,,,,
2825900,,6882870,,4807126,,,,,
2832492,,5853098,,4833636,,,,,
2851608,,5844602,,4809631,,,,,
2907704,,6752584,,4812105,,,,,
2909367,,5520795,,4813097,,,,,
2854805,,5578433,,4807236,,,,,
2833244,,5568735,,4806465,,,,,
2828515,,5521656,,4821953,,,,,
2879270,,5872274,,4807387,,,,,
2898476,,6268006,,4805933,,,,,
2829688,,5512228,,4805954,,,,,
2838904,,5716141,,4700666,,,,,
2860485,,5736870,,4680018,,,,,
2837402,,5661318,,4815211,,,,,
2856377,,5798014,,4806525,,,,,
2916340,,5583462,,4818637,,,,,
2869331,,5646230,,4808970,,,,,
2892004,,5785009,,4805883,,,,,
2840347,,5596997,,4818277,,,,,
2867960,,5700833,,4812456,,,,,
2970892,,5760444,,4808048,,,,,
2881655,,5496500,,4825581,,,,,
2856898,,5648625,,4914548,,,,,
2841239,,5618358,,4807807,,,,,
2857399,,5695883,,4807256,,,,,
2881916,,5499344,,4836952,,,,,
2987714,,5526475,,4807357,,,,,
2899358,,6024930,,4811224,,,,,
2883167,,5485929,,4823026,,,,,
2892896,,5969165,,4806374,,,,,
2891723,,5534029,,4810562,,,,,
2927260,,5740607,,4810071,,,,,
2910789,,5982069,,4818758,,,,,
2896201,,5532947,,4807076,,,,,
2886644,,5941854,,4807216,,,,,
2883849,,5653303,,4811754,,,,,
2877277,,5483725,,4809431,,,,,
2902725,,5443139,,4812236,,,,,
2931839,,5596246,,4806635,,,,,
2878359,,5778358,,4816764,,,,,
2884179,,5540742,,4806335,,,,,
2880222,,5796692,,4830610,,,,,
2885181,,5541764,,4831381,,,,,
2928282,,5738853,,4840629,,,,,
2916971,,5616584,,4808359,,,,,
2879471,,5516887,,4807166,,,,,
2839306,,5775762,,4821883,,,,,
2825880,,5242001,,4811544,,,,,
2838654,,5607888,,4807246,,,,,
2911631,,5648444,,4812446,,,,,
2906421,,6627991,,4807717,,,,,
2854544,,6233561,,4806595,,,,,
2856126,,6031662,,4810331,,,,,
2832652,,5891390,,4812566,,,,,
2835739,,6007347,,4807617,,,,,
2956045,,5707515,,4813447,,,,,
2897234,,5823432,,4811434,,,,,
2877526,,5665817,,4811584,,,,,
2838644,,5450463,,4806886,,,,,
2829447,,5581167,,4809000,,,,,
2877516,,5824825,,4810342,,,,,
2898577,,5693639,,4806464,,,,,
2861887,,5572401,,4810132,,,,,
2832413,,5638606,,4814229,,,,,
2833645,,5963826,,4808679,,,,,
2835979,,5571170,,5007812,,,,,
2909908,,5782625,,5051193,,,,,
2903135,,5712925,,4999427,,,,,
2831852,,5790421,,5207758,,,,,
2833044,,5614530,,5087652,,,,,
2832973,,6008951,,5024023,,,,,
2832292,,5505105,,5006730,,,,,
2908505,,5706132,,4983296,,,,,
2870744,,5524662,,5014004,,,,,
2843083,,5605203,,5001291,,,,,
2829177,,5746378,,4983747,,,,,
2833865,,5987459,,4987635,,,,,
2832713,,5571650,,4988176,,,,,
2911951,,5758511,,4988526,,,,,
3122727,,5553176,,5013523,,,,,
2842351,,5586077,,5002743,,,,,
2834737,,5800369,,4982876,,,,,
2829075,,5593902,,4992804,,,,,
2844675,,5661278,,5024103,,,,,
2915388,,5808023,,5121055,,,,,
2893056,,5780241,,5006911,,,,,
2830278,,5574255,,5123309,,,,,
2831560,,5761375,,5038199,,,,,
2832783,,5591347,,4985511,,,,,
2856828,,5513642,,4989839,,,,,
2891774,,5840805,,5861203,,,,,
2855024,,5465241,,4799652,,,,,
2829757,,5573022,,4988286,,,,,
2830960,,5713546,,5008343,,,,,
2833785,,5487442,,4983748,,,,,
2880362,,5660968,,5013803,,,,,
2883277,,5690774,,4988476,,,,,
2858000,,5599983,,5002882,,,,,
2836860,,5760965,,4982996,,,,,
2837802,,5800299,,4988376,,,,,
2831491,,6669369,,4982485,,,,,
2935716,,6678546,,5004917,,,,,
2883498,,6665130,,4987044,,,,,
2833324,,6548723,,4998215,,,,,
2834867,,6591022,,4983506,,,,,
2834386,,6530278,,4984860,,,,,
2832332,,6516932,,4985450,,,,,
2951336,,6379826,,4987405,,,,,
2915267,,6434148,,4981963,,,,,
2874561,,6413939,,4991753,,,,,
2829157,,6439357,,4983056,,,,,
2833454,,6256034,,4983607,,,,,
2856468,,6351313,,4982134,,,,,
2957637,,5449852,,4990180,,,,,
2854544,,5448088,,4982565,,,,,
2858111,,5620361,,4982174,,,,,
2837862,,5715389,,4984268,,,,,
2829086,,5731420,,4985120,,,,,
2848913,,5224929,,4981844,,,,,
3017319,,6436892,,4989678,,,,,
2939924,,6276942,,4982876,,,,,
2831250,,6247567,,4997062,,,,,
2843152,,6485153,,4983527,,,,,
2835068,,6272415,,5006761,,,,,
2897214,,6506624,,4983898,,,,,
2947598,,5348352,,4971665,,,,,
2929264,,5641030,,4889771,,,,,
2902824,,5452818,,4877378,,,,,
2877677,,5270695,,4875283,,,,,
2840637,,5174475,,4874493,,,,,
2894930,,5207247,,4885734,,,,,
2907473,,6429168,,4879010,,,,,
2877467,,6223323,,4881716,,,,,
2896463,,6451089,,4881195,,,,,
2871305,,6288955,,4881405,,,,,
2833033,,6552549,,4882187,,,,,
2899127,,6552199,,4879552,,,,,
2873379,,6392539,,4877949,,,,,
2876455,,6146709,,4876226,,,,,
2829087,,6360279,,4881766,,,,,
2832002,,6091455,,4879972,,,,,
2850617,,6123445,,4874984,,,,,
2831080,,6190130,,4874472,,,,,
2846579,,6013609,,4937210,,,,,
2832011,,6116671,,4878370,,,,,
2835578,,6325744,,4875564,,,,,
2829096,,5342119,,4875875,,,,,
2853492,,5458247,,4898358,,,,,
2894328,,5383297,,4879031,,,,,
2827343,,5547584,,4875174,,,,,
2831621,,5211976,,4871637,,,,,
2833043,,5191537,,4873621,,,,,
2840728,,5118670,,4884711,,,,,
2854244,,6067780,,4877037,,,,,
2868049,,6264399,,4875835,,,,,
2908415,,6269449,,4874833,,,,,
2877638,,6134175,,4877087,,,,,
2839996,,6169211,,4880634,,,,,
2833474,,6481757,,4874703,,,,,
2886404,,6081797,,4876787,,,,,
2829917,,5994312,,4876015,,,,,
2839496,,6262065,,4881585,,,,,
2832743,,6276962,,4902144,,,,,
2825871,,6292121,,4864995,,,,,
2835598,,6277864,,4880524,,,,,
2855986,,5892421,,4875534,,,,,
2867217,,5344634,,4877508,,,,,
2826080,,5345486,,4956235,,,,,
2835749,,5300071,,4875304,,,,,
2834947,,4973218,,4869523,,,,,
2829086,,4977565,,4868281,,,,,
2840127,,4867058,,4884451,,,,,
2844104,,6039828,,4873991,,,,,
2832302,,5733584,,4885723,,,,,
2832182,,6296910,,4878660,,,,,
2835468,,5870861,,4881796,,,,,
2832573,,6099069,,4883079,,,,,
2834265,,5938628,,4879682,,,,,
2836801,,5840013,,4877207,,,,,
2832573,,10116945,,4875995,,,,,
2833013,,5983202,,4881245,,,,,
2835829,,5847518,,4854906,,,,,
2835338,,5156481,,4867690,,,,,
2879681,,5125974,,4884962,,,,,
2829397,,4862710,,4895291,,,,,
2834667,,5018653,,4909338,,,,,
2832753,,4791356,,4857942,,,,,
2830849,,4744118,,4871276,,,,,
2845177,,5877343,,4899670,,,,,
2836069,,5904334,,4880093,,,,,
2829377,,5650618,,4875284,,,,,
2830409,,5868357,,4898577,,,,,
2834917,,5552965,,4877398,,,,,
2835178,,5830085,,4881235,,,,,
2834987,,5918611,,4904399,,,,,
2833955,,5694821,,4633530,,,,,
2832553,,5887331,,4876005,,,,,
2835618,,5738403,,4875003,,,,,
2842071,,6307069,,4884632,,,,,
2833034,,5556361,,4881114,,,,,
2851729,,5600074,,4839817,,,,,
2840839,,5636592,,4954973,,,,,
2832723,,6159863,,4882307,,,,,
2831050,,5555490,,8432877,,,,,
2829086,,4623752,,4941598,,,,,
2837742,,4871417,,4897887,,,,,
2840067,,5117478,,4886745,,,,,
2832072,,4786948,,4956356,,,,,
2829096,,4780366,,4944163,,,,,
2834677,,4772932,,4943833,,,,,
2835688,,4515008,,4946407,,,,,
2833004,,5830145,,4960634,,,,,
2837602,,5541813,,4948551,,,,,
2836199,,5652301,,4943903,,,,,
2831951,,5474548,,5009997,,,,,
2832292,,5596647,,4948642,,,,,
2830529,,5536244,,4949022,,,,,
2859262,,5474768,,4981824,,,,,
2834787,,5455051,,4947870,,,,,
2834767,,5374210,,4945405,,,,,
2831310,,5452176,,4948332,,,,,
2837542,,5663512,,4973898,,,,,
2829087,,6197974,,4947389,,,,,
2838504,,6738929,,4949253,,,,,
2860605,,6285079,,4973909,,,,,
2826020,,5812110,,4948612,,,,,
2835768,,5457005,,4945095,,,,,
2831140,,6076768,,4955955,,,,,
2825870,,5299639,,4996381,,,,,
2834857,,5594954,,4945445,,,,,
2837712,,5689010,,4946748,,,,,
2834867,,5607698,,4971484,,,,,
2829086,,5600414,,4949523,,,,,
2829197,,5209421,,4944043,,,,,
2835398,,5339335,,4976464,,,,,
2828024,,5493353,,4947730,,,,,
2834737,,5447347,,4948761,,,,,
2832392,,5719598,,4970623,,,,,
2828856,,5730087,,4965513,,,,,
2830409,,6390637,,5000609,,,,,
2834546,,5390140,,4948672,,,,,
2833965,,5466061,,4998486,,,,,
2834125,,4779264,,4945876,,,,,
2839685,,4433555,,4943983,,,,,
2834386,,4376629,,4967606,,,,,
2832433,,4540617,,4954383,,,,,
2833004,,4304473,,4943962,,,,,
2838233,,4347654,,4980181,,,,,
2837131,,5959748,,4979009,,,,,
2832282,,6293254,,4947539,,,,,
2835899,,5990626,,4943371,,,,,
2833334,,6239793,,4965744,,,,,
2832292,,5126535,,4949133,,,,,
2834165,,4408018,,4963819,,,,,
2833965,,4331564,,4980381,,,,,
2833724,,4449756,,4944153,,,,,
2825870,,6233080,,4943863,,,,,
2843664,,6150225,,4953601,,,,,
2838664,,6330273,,4978388,,,,,
2832682,,6218533,,4945856,,,,,
2831120,,5731901,,4943853,,,,,
2833505,,5508240,,5023481,,,,,
2835889,,5723154,,4998535,,,,,
2832873,,5537436,,4946407,,,,,
2831511,,5560739,,5001610,,,,,
2835879,,5865392,,4975542,,,,,
2831862,,5494485,,4951517,,,,,
2831952,,5794408,,5194873,,,,,
2851358,,5781233,,5128578,,,,,
2832322,,5613708,,5102951,,,,,
2829076,,5546673,,5245368,,,,,
2859593,,5795940,,5258132,,,,,
2869061,,5682578,,5195404,,,,,
2829086,,5831527,,5110455,,,,,
2834847,,5589553,,5171239,,,,,
2833895,,5894536,,5101528,,,,,
2835868,,5953455,,5106498,,,,,
2833815,,5603369,,5134721,,,,,
2835738,,5790760,,5096769,,,,,
2834947,,5433441,,5082963,,,,,
2833004,,5709038,,5095477,,,,,
2835338,,5484867,,5104243,,,,,
2835879,,5623938,,5095427,,,,,
2831360,,5687006,,5149478,,,,,
2835408,,5661779,,5504464,,,,,
2834045,,5690152,,5147153,,,,,
2835488,,5591157,,5098232,,,,,
2830408,,5553987,,5180637,,,,,
2834506,,5651831,,5093573,,,,,
2834626,,5582320,,5062525,,,,,
2829157,,5621313,,5104804,,,,,
2856167,,5493563,,5377756,,,,,
2837192,,5584614,,5108231,,,,,
2832252,,5642012,,5070971,,,,,
2832292,,5634257,,5126796,,,,,
2835408,,5723264,,5093042,,,,,
2834256,,5534099,,5072173,,,,,
2829086,,5578753,,5099414,,,,,
2829327,,5666167,,5107760,,,,,
2833234,,5622565,,5093042,,,,,
2837692,,5627916,,5126495,,,,,
2832292,,5654875,,5092521,,,,,
2830449,,5700421,,5055552,,,,,
2834797,,5712104,,5076281,,,,,
2830328,,5820727,,5069238,,,,,
2832071,,5605353,,5215482,,,,,
2832442,,5479477,,5074497,,,,,
2833004,,6616619,,5675745,,,,,
2835168,,5634538,,5069829,,,,,
2835378,,5898383,,5091559,,,,,
2835979,,5592098,,5089055,,,,,
2830419,,5660136,,5088925,,,,,
2834376,,5888374,,5083013,,,,,
2835668,,5505736,,5092942,,,,,
2830408,,5720680,,5071121,,,,,
2835087,,5709248,,5087913,,,,,
2835488,,5715850,,5081099,,,,,
2832151,,5690012,,5067314,,,,,
2834306,,5614330,,5064939,,,,,
2829307,,5568765,,5169476,,,,,
2828546,,5589032,,5137655,,,,,
2825871,,5962453,,5082723,,,,,
2836660,,5500797,,5106457,,,,,
2835167,,5846776,,5125162,,,,,
2829347,,5635350,,5102330,,,,,
2833013,,5594302,,5039592,,,,,
2831762,,5677178,,4956256,,,,,
2834867,,5685643,,7132487,,,,,
2833003,,5637463,,7205564,,,,,
2835638,,5658784,,7153817,,,,,
2838203,,5615321,,7109544,,,,,
2832292,,5339014,,7913592,,,,,
2828555,,5637764,,8284488,,,,,
2833775,,5571239,,8238882,,,,,
2832473,,5784219,,8293825,,,,,
2829076,,5469969,,8230526,,,,,
2838433,,5651499,,8279229,,,,,
2842091,,5543217,,8184580,,,,,
2833014,,5788737,,8280841,,,,,
2835158,,5645749,,8173680,,,,,
2835288,,5824484,,8213776,,,,,
2834346,,5488685,,8173831,,,,,
2832291,,5741177,,8196943,,,,,
2835068,,5590976,,8117866,,,,,
2832533,,5649716,,8169753,,,,,
2825880,,5647051,,8117495,,,,,
2834236,,5660647,,8183128,,,,,
2830980,,5585115,,8144565,,,,,
2835969,,5741368,,8195090,,,,,
2825871,,5607988,,8074685,,,,,
2830810,,5382796,,8200260,,,,,
2832713,,5681025,,8192745,,,,,
2832252,,5442207,,8194700,,,,,
2835068,,5703216,,8037295,,,,,
2836140,,5772967,,8061159,,,,,
2830409,,5561241,,8028908,,,,,
2834917,,5426167,,8053685,,,,,
2835468,,5623137,,8036944,,,,,
2832702,,5463487,,8037084,,,,,
2833004,,5372727,,7957324,,,,,
2836150,,5341789,,7999854,,,,,
2830789,,5473305,,7968666,,,,,
2829076,,5311642,,8018679,,,,,
2835178,,5676396,,7943068,,,,,
2837873,,5581138,,7947716,,,,,
2833123,,5514853,,7909695,,,,,
2835238,,5883124,,7919403,,,,,
2831070,,5365474,,7970510,,,,,
2834166,,5514252,,7913623,,,,,
2825861,,5724457,,8362735,,,,,
2834897,,5587309,,7847930,,,,,
2835278,,6101414,,7876322,,,,,
2835638,,5642563,,7877374,,,,,
2830408,,5625791,,7845995,,,,,
2833995,,5703708,,7819706,,,,,
2837131,,5625371,,7850594,,,,,
2825881,,5711813,,7816080,,,,,
2834877,,5764121,,7840305,,,,,
2834507,,5911498,,7964889,,,,,
2830409,,5649095,,7617657,,,,,
2834897,,5765193,,7418033,,,,,
2835458,,5635579,,7692458,,,,,
2836901,,5799627,,7971972,,,,,
2825881,,5559136,,7957494,,,,,
2836009,,5473316,,8016605,,,,,
2836771,,5640349,,8007999,,,,,
2829087,,5723855,,7998962,,,,,
2835097,,5755004,,7947065,,,,,
2835568,,5756276,,7983694,,,,,
2833785,,5714188,,7941886,,,,,
2832293,,5603630,,7958296,,,,,
2834587,,5673191,,7939120,,,,,
2854654,,5616995,,7989415,,,,,
2832393,,5602338,,8049568,,,,,
2840508,,5578723,,7993191,,,,,
2838835,,5744895,,7937457,,,,,
2831742,,5462696,,7973755,,,,,
2829106,,5919713,,7939792,,,,,
2834436,,5607387,,7965650,,,,,
2838043,,5588001,,7942106,,,,,
2832303,,5632333,,7993522,,,,,
2833995,,6565624,,8522163,,,,,
2837342,,5884607,,8686192,,,,,
2834607,,6211160,,7835276,,,,,
2829086,,6275700,,7846216,,,,,
2832944,,5536634,,7890489,,,,,
2835138,,6140497,,7872856,,,,,
2829096,,5753972,,7928220,,,,,
2834727,,5749925,,7908633,,,,,
2833405,,5521385,,7940002,,,,,
2833014,,5636762,,7850854,,,,,
2833874,,5625851,,7863308,,,,,
2832022,,6495563,,7848059,,,,,
2834507,,6280099,,7889056,,,,,
2835719,,5418252,,8337197,,,,,
2830249,,5507660,,8249722,,,,,
2835579,,5484436,,7454321,,,,,
2825880,,5725008,,7413695,,,,,
2834917,,5980607,,8027556,,,,,
2835368,,5686916,,8191223,,,,,
2833374,,5995134,,8013229,,,,,
2829096,,5805649,,7948418,,,,,
2835698,,5738022,,7930084,,,,,
2834827,,5665927,,8193458,,,,,
2829085,,5603730,,8013850,,,,,
2831130,,5615452,,8036012,,,,,
2858481,,5750626,,7888364,,,,,
2836981,,5693519,,8120641,,,,,
2825880,,5652261,,7795090,,,,,
2833765,,5446796,,8610098,,,,,
2834166,,5726821,,8122224,,,,,
2834295,,5607126,,7818954,,,,,
2833354,,5780351,,7892613,,,,,
2832733,,5703267,,7844493,,,,,
2829085,,5579244,,8097577,,,,,
2837692,,5779891,,8037785,,,,,
2836079,,5553065,,8067100,,,,,
2834656,,6017967,,8012688,,,,,
2833014,,5609350,,8038527,,,,,
2844536,,5570468,,7996829,,,,,
2832513,,5578853,,8039318,,,,,
2833004,,5669514,,8024119,,,,,
2834807,,5593661,,8040731,,,,,
2835007,,5550801,,8041412,,,,,
2831701,,5689010,,8047473,,,,,
2829087,,5638595,,8026344,,,,,
2833945,,5675785,,8083881,,,,,
2831941,,5705010,,8047053,,,,,
2829077,,5627605,,8057453,,,,,
2834867,,5729857,,8010344,,,,,
2834917,,5510114,,8085294,,,,,
2835308,,5644847,,8028839,,,,,
2832292,,5723245,,8027997,,,,,
2833435,,5661579,,7993833,,,,,
2841720,,5703998,,8064405,,,,,
2908666,,5676406,,8029931,,,,,
2915799,,5732983,,8010424,,,,,
2896192,,5615773,,8024269,,,,,
2882136,,5650839,,8029309,,,,,
2902935,,5634799,,7995196,,,,,
2852750,,5506988,,8004162,,,,,
2833935,,5477703,,8011576,,,,,
2833004,,5537987,,7981369,,,,,
2834647,,5470711,,8046421,,,,,
2838224,,5666157,,7966662,,,,,
2847241,,5512068,,8024090,,,,,
2856458,,5624468,,7989445,,,,,
2836330,,5796392,,8017678,,,,,
2831731,,5560549,,7978454,,,,,
2832292,,5605223,,8014822,,,,,
2843994,,5512599,,8409693,,,,,
2837342,,5923650,,8040480,,,,,
2832082,,5713817,,7977543,,,,,
2830418,,5726931,,8009753,,,,,
2835007,,5726089,,7980268,,,,,
2836299,,5469418,,8012328,,,,,
2860695,,5691064,,7995846,,,,,
2892646,,5553937,,8015964,,,,,
2849986,,5437669,,7983203,,,,,
2921209,,6074293,,8012709,,,,,
2839044,,5605383,,7976740,,,,,
2836299,,5564917,,8089712,,,,,
2914967,,5801531,,8002620,,,,,
2840347,,5478886,,8010153,,,,,
2964080,,5913872,,7988122,,,,,
2910579,,5534751,,8000866,,,,,
2841219,,6108747,,7985427,,,,,
2832302,,5682308,,8008801,,,,,
2888157,,5834112,,7991368,,,,,
2838163,,5608499,,7973795,,,,,
2828765,,5562473,,8015864,,,,,
2847801,,5703477,,7981249,,,,,
2840077,,5794418,,7998271,,,,,
2833294,,5812211,,8009162,,,,,
2849855,,5647813,,8060898,,,,,
2839836,,5752018,,7978824,,,,,
2835789,,5528329,,8058865,,,,,
2825870,,5795350,,8059556,,,,,
2834657,,5540271,,8127674,,,,,
2835578,,5565749,,7976400,,,,,
2836089,,5694120,,8233453,,,,,
2842281,,5557543,,8236117,,,,,
2834727,,5986348,,7981860,,,,,
2833525,,5597609,,7967934,,,,,
2829087,,5471161,,7988633,,,,,
2836600,,5821388,,7977973,,,,,
2834757,,5648164,,7978624,,,,,
2882566,,5578854,,8000626,,,,,
2849424,,5571299,,7988653,,,,,
2837642,,5638355,,7999504,,,,,
2834747,,5686616,,7985557,,,,,
2870735,,5786804,,8495354,,,,,
2856627,,5615732,,8025452,,,,,
2832473,,5598700,,7974226,,,,,
2829086,,5709729,,7968686,,,,,
2828936,,5605423,,8000004,,,,,
2831952,,5567522,,7981519,,,,,
2839236,,5745586,,7975989,,,,,
2829257,,5795349,,7986258,,,,,
2836219,,5720940,,8025021,,,,,
2836971,,5517498,,7946955,,,,,
2833013,,5570888,,8026424,,,,,
2834997,,5610933,,7963155,,,,,
2836560,,5862556,,8013359,,,,,
2836259,,5648364,,7953888,,,,,
2834757,,5518891,,7977823,,,,,
2833525,,5888775,,7964418,,,,,
2833234,,5393316,,7975198,,,,,
2832293,,5600464,,7979516,,,,,
2839135,,5624940,,7982090,,,,,
2835068,,5589202,,7976300,,,,,
2837082,,5614571,,7981349,,,,,
2829096,,5594533,,8096766,,,,,
2832733,,5499304,,8003972,,,,,
2835718,,5713747,,7993863,,,,,
2834987,,5706833,,7977743,,,,,
2839315,,5818754,,7985798,,,,,
2844495,,5797774,,7999213,,,,,
2829196,,5932056,,7976390,,,,,
2835948,,5555510,,7958777,,,,,
2840377,,5529982,,7379381,,,,,
2843413,,5800048,,7642093,,,,,
2829287,,5587079,,7392326,,,,,
2834496,,5652922,,7910035,,,,,
2833975,,5640629,,7699751,,,,,
2832292,,5560088,,7969648,,,,,
2834957,,5731850,,8194890,,,,,
2841409,,5717042,,8173801,,,,,
2836551,,5723715,,8193106,,,,,
2832292,,5463687,,8166246,,,,,
2831280,,5843730,,7993041,,,,,
2831991,,5535122,,7290513,,,,,
2835127,,5679071,,8009141,,,,,
2835308,,5787375,,7348082,,,,,
2833915,,5658253,,8745954,,,,,
2832553,,5657040,,8345433,,,,,
2832292,,5478907,,7966563,,,,,
2834877,,5575547,,7960761,,,,,
2835808,,5699951,,7957775,,,,,
2826010,,5612868,,8004813,,,,,
2836480,,5634637,,8135058,,,,,
2875614,,5504604,,8199658,,,,,
2839405,,5593732,,8192716,,,,,
2832292,,5637153,,8157310,,,,,
2847450,,5649696,,7685414,,,,,
2835397,,5736580,,7010899,,,,,
2828335,,5459660,,7000069,,,,,
2830749,,5849782,,7008605,,,,,
2831220,,5610914,,7039413,,,,,
2825880,,5650718,,6972367,,,,,
2855646,,5635169,,7010248,,,,,
2840337,,5851325,,7048089,,,,,
2844806,,5418813,,7059741,,,,,
2829207,,5672760,,7022010,,,,,
2832994,,5668331,,7282398,,,,,
2839466,,6089501,,7071202,,,,,
2852860,,5945612,,7111678,,,,,
2847651,,6091915,,7022221,,,,,
2833534,,5889136,,7044021,,,,,
2834927,,5855793,,7045314,,,,,
2832292,,5910195,,7016029,,,,,
2834205,,6640194,,7048279,,,,,
2859293,,5648444,,7241873,,,,,
2826040,,5694881,,7203541,,,,,
2837051,,5734125,,7016761,,,,,
2833124,,5625872,,7022832,,,,,
2835137,,5664284,,7025176,,,,,
2877517,,5463016,,7024585,,,,,
2869141,,5672169,,7038732,,,,,
2868390,,5574655,,7026518,,,,,
2866065,,6040139,,7019214,,,,,
2832022,,5862435,,7110276,,,,,
2841018,,5912950,,7034955,,,,,
2859974,,5765553,,7052096,,,,,
2834025,,5991617,,7036367,,,,,
2852761,,5467274,,7029645,,,,,
2853281,,5906819,,7034975,,,,,
2829137,,5893543,,7009527,,,,,
2830258,,5467685,,7024294,,,,,
2853492,,5745816,,7008355,,,,,
2837713,,5589243,,7018774,,,,,
2825879,,5700842,,7039273,,,,,
2832542,,5709348,,7003856,,,,,
2832804,,5598771,,7044432,,,,,
2833004,,5594082,,7010930,,,,,
2850396,,5752560,,7123550,,,,,
2834666,,5834834,,7042288,,,,,
2832313,,5515154,,7213319,,,,,
2835338,,5874818,,7065792,,,,,
2834407,,5449921,,7027250,,,,,
2835098,,5602919,,7097301,,,,,
2845797,,5735447,,7026498,,,,,
2835368,,5714778,,7035195,,,,,
2832543,,5865151,,7023653,,,,,
2832282,,5630020,,7061755,,,,,
2834947,,5699119,,7017511,,,,,
2833595,,5698608,,7028292,,,,,
2855435,,5581879,,7055233,,,,,
2829286,,5851185,,7035035,,,,,
2834807,,5715330,,7062326,,,,,
2835127,,5571429,,7017492,,,,,
2830328,,5825526,,7046937,,,,,
2834817,,5876632,,7099425,,,,,
2860635,,5917158,,7019325,,,,,
2834376,,5607347,,7111377,,,,,
2867779,,5794398,,7038731,,,,,
2848082,,5689100,,7027982,,,,,
2865254,,5687597,,7012944,,,,,
2845867,,5766946,,7046295,,,,,
2889660,,5651339,,7015929,,,,,
2853241,,5721752,,7026369,,,,,
2837452,,5597579,,7035305,,,,,
2838744,,5709117,,6316116,,,,,
2839335,,5523870,,5912539,,,,,
2842381,,6409622,,5921766,,,,,
2853232,,5362247,,5924462,,,,,
2839676,,5563265,,5990395,,,,,
2841930,,5469148,,5969606,,,,,
2832452,,5599111,,5924993,,,,,
2834868,,5703267,,5943558,,,,,
2885462,,5769862,,5919343,,,,,
2847911,,5656580,,5926005,,,,,
2832472,,5547695,,5949579,,,,,
2833384,,5856324,,5941233,,,,,
2845567,,5751067,,5931685,,,,,
2835989,,5615623,,5920905,,,,,
2877858,,5575468,,5957324,,,,,
2878178,,5515014,,5934411,,,,,
2834676,,5761035,,5944580,,,,,
2852991,,5670426,,5915485,,,,,
2833865,,5573092,,5967051,,,,,
2835267,,5992729,,5927697,,,,,
2921439,,5598340,,5930503,,,,,
2840437,,5920234,,5979906,,,,,
2844014,,5511557,,5952625,,,,,
2836109,,5844351,,5912749,,,,,
2849304,,5618247,,5932156,,,,,
2846489,,5736479,,5872133,,,,,
2880563,,5611113,,5903462,,,,,
2848693,,5592349,,6032524,,,,,
2829105,,5707925,,6045068,,,,,
2833935,,5436837,,5973594,,,,,
2835278,,6128925,,5972020,,,,,
2833374,,5518831,,5916406,,,,,
2873860,,5878656,,6173608,,,,,
2850446,,5752508,,5963475,,,,,
2833143,,5791853,,5936885,,,,,
2832943,,5632064,,6003349,,,,,
